Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
142,374.078627,361.55,12.560019,17.25,42.246282,1,21.465144,35.343335,21.773541,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
143,375.695543,364.025,12.557534,17.375,42.616871,1,21.478564,35.314782,21.7629,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
144,377.231275,366.502475,12.582157,17.500125,42.9428,1,21.498926,35.277548,21.764056,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
145,378.687869,368.977475,12.620858,17.625125,43.397433,1,21.509106,35.246251,21.766369,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
146,380.14038,371.452475,12.627097,17.750125,43.985584,1,21.526691,35.199877,21.759661,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
147,381.642564,373.927475,12.68225,17.875125,44.634508,1,21.538954,35.1816,21.774003,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
148,383.216718,376.402475,12.70091,18.000125,45.289186,1,21.542887,35.122885,21.745781,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,
148.999,384.625323,378.877475,12.706486,18.125125,45.923939,1,21.568569,35.094783,21.75434,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
149.999,386.040469,381.352475,12.795151,18.250125,46.779099,1,21.576898,35.068051,21.749945,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
151,387.409109,383.825,12.817289,18.375,47.684024,1,21.600265,35.053886,21.739535,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
152,388.572394,386.3,12.874374,18.5,48.697943,1,21.627103,35.028524,21.736065,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
153,390.224796,388.777475,12.877742,18.625125,49.987021,1,21.635663,35.032179,21.722648,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
154,391.793275,391.252475,12.945096,18.750125,50.843862,1,21.640521,35.011615,21.715708,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
155,393.268837,393.727475,13.021063,18.875125,51.832658,1,21.663656,34.997906,21.719641,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,
156,394.579584,396.202475,13.061033,19.000125,52.967313,1,21.676149,34.98808,21.734446,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
157,395.762478,398.677475,13.117622,19.125125,54.326887,1,21.693268,34.977798,21.736759,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
158,397.235969,401.152475,13.220806,19.250125,55.882545,1,21.704372,34.970029,21.731901,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
159,398.71351,403.627475,13.288822,19.375125,57.211318,1,21.718021,34.971171,21.746938,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
160,400.235235,406.102475,13.298429,19.500125,58.591568,1,21.748326,34.978712,21.762437,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
160.999,401.422523,408.577475,13.400122,19.625125,59.981821,1,21.752721,34.996306,21.754803,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
162,402.881388,411.052475,13.406581,19.750125,61.768262,1,21.772384,35.015043,21.768914,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
163,404.425404,413.525,13.519924,19.875,63.345639,1,21.785801,35.027153,21.774697,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
164,405.720701,416.002475,13.662195,20.000125,64.896339,1,21.808239,35.058455,21.791121,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
164.999,407.359798,418.477475,13.840794,20.125125,66.751983,1,21.824431,35.089528,21.799911,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
166,408.903528,420.952475,13.895174,20.250125,68.319083,1,21.842704,35.120829,21.808933,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
167,410.507182,423.425,14.045837,20.375,70.029607,1,21.844324,35.161724,21.80847,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
168,412.146943,425.902475,14.143722,20.500125,71.734449,1,21.854964,35.217924,21.810783,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
169,413.729267,428.377475,14.234373,20.625125,73.448184,1,21.88272,35.259501,21.809858,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
170,415.373874,430.852475,14.270866,20.750125,75.267353,1,21.890816,35.303589,21.811708,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
171,416.847816,433.327475,14.430639,20.875125,77.072101,1,21.916953,35.378055,21.812865,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
172,418.858114,435.802475,14.530621,21.000125,79.098389,1,21.913946,35.428305,21.81194,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
173,420.288594,438.277475,14.688516,21.125125,80.629036,1,21.928055,35.506645,21.811015,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
174,421.948625,440.752475,14.914704,21.250125,82.781424,1,21.952572,35.579041,21.820267,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
175,423.805965,443.227475,15.004694,21.375125,84.755914,1,21.958585,35.641613,21.817954,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
175.999,425.721216,445.702475,15.257161,21.500125,86.572889,1,21.984258,35.74026,21.823737,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
176.999,427.556674,448.177475,15.351125,21.625125,88.363427,1,21.99374,35.81675,21.830214,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
178,429.492206,450.65,15.513051,21.75,90.26576,1,22.017793,35.92634,21.838078,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,
179,431.351961,453.125,15.719861,21.875,92.104475,1,22.030051,36.013775,21.835765,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
180,433.41884,455.602475,15.909004,22.000125,94.052286,1,22.050171,36.088648,21.834609,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
181,435.542675,458.077475,16.085946,22.125125,95.818995,1,22.066128,36.18132,21.843861,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
182,437.967319,460.552475,16.283868,22.250125,97.549839,1,22.079079,36.282884,21.839235,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
183,440.20543,463.027475,16.516736,22.375125,98.991027,1,22.096886,36.403608,21.840391,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
184,442.214213,465.502475,16.72454,22.500125,100,1,22.115849,36.516789,21.846868,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
185,444.846609,467.977475,17.019793,22.625125,100,1,22.135737,36.6457,21.862828,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,
186,447.093038,470.452475,17.256305,22.750125,100,1,22.130881,36.74745,21.84548,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,
187,449.522071,472.927475,17.441915,22.875125,100,1,22.156318,36.877931,21.836459,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,
187.999,452.03839,475.402475,17.710503,23.000125,100,1,22.168805,37.0068,21.854501,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
189,454.666774,477.877475,17.982183,23.125125,100,1,22.189848,37.139302,21.853807,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
190,457.219771,480.35,18.21886,23.25,100,1,22.215053,37.266773,21.849181,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
191,459.83214,482.827475,18.473094,23.375125,100,1,22.226846,37.380776,21.851957,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
192,462.379311,485.302475,18.746485,23.500125,100,1,22.237252,37.518705,21.841085,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
193,465.308708,487.777475,18.982831,23.625125,100,1,22.254131,37.653198,21.837384,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
193.999,468.027321,490.252475,19.382925,23.750125,100,1,22.274248,37.774227,21.834377,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
194.999,470.473423,492.727475,19.492293,23.875125,100,1,22.295289,37.896155,21.845249,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
195.999,473.235132,495.2,19.827131,24,100,1,22.305925,38.008954,21.837616,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
196.999,476.036465,497.675,20.062373,24.125,100,1,22.332746,38.147033,21.857046,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,
197.999,478.599073,500.15,20.420895,24.25,100,1,22.335751,38.246366,21.848256,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
199,481.380119,502.625,20.69412,24.375,100,1,22.355404,38.352752,21.84895,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
199.999,484.091754,505.1,20.939134,24.5,100,1,22.374132,38.469833,21.842011,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
200.999,486.958156,507.577475,21.159194,24.625125,100,1,22.404187,38.595556,21.857046,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
201.999,489.177416,510.05,21.477525,24.75,100,1,22.413435,38.675264,21.849875,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
202.999,491.153061,512.525,21.670201,24.875,100,1,22.435861,38.78161,21.861209,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
204,493.689003,515,22.007689,25,100,1,22.460829,38.884302,21.853807,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
205,496.359922,517.475,22.218529,25.125,100,1,22.461985,38.981748,21.85959,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
206,499.244021,519.952475,22.51831,25.250125,100,1,22.491576,39.070308,21.865141,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
207,502.398338,522.427475,22.825268,25.375125,100,1,22.500361,39.162958,21.864216,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
208,505.271159,524.902475,23.149892,25.500125,100,1,22.519317,39.259925,21.876475,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
209,507.66726,527.377475,23.38127,25.625125,100,1,22.542203,39.376001,21.877632,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
210,510.40642,529.852475,23.683645,25.750125,100,1,22.554917,39.47386,21.867917,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
211,513.309561,532.327475,23.930039,25.875125,100,1,22.57734,39.573532,21.868842,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
212,515.928914,534.802475,24.295021,26.000125,100,1,22.58936,39.670691,21.870693,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
212.999,518.701627,537.277475,24.412172,26.125125,100,1,22.608315,39.763975,21.86306,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
213.999,521.871723,539.752475,24.730503,26.250125,100,1,22.630968,39.860663,21.861672,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
215,524.61575,542.225,25.036522,26.375,100,1,22.657319,39.958935,21.857046,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,
216,527.544422,544.7,25.271875,26.5,100,1,22.670263,40.012163,21.844786,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
217,529.779645,547.177475,25.533727,26.625125,100,1,22.673961,40.10883,21.833221,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
217.999,532.390078,549.652475,26.087466,26.750125,100,1,22.706551,40.196847,21.828132,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
219,535.2469,552.127475,26.176516,26.875125,100,1,22.725042,40.266665,21.825587,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
220,537.944963,554.6,26.469175,27,100,1,22.727122,40.320333,21.80847,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,
221,540.311978,557.077475,26.727384,27.125125,100,1,22.762946,40.412881,21.811015,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
222,542.917411,559.552475,27.202506,27.250125,100,1,22.775889,40.50133,21.806388,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
223,545.568789,562.027475,27.395072,27.375125,100,1,22.813099,40.587726,21.798523,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
224,548.312464,564.502475,27.607072,27.500125,100,1,22.820957,40.64297,21.792509,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
225,550.896378,566.977475,28.048572,27.625125,100,1,22.845916,40.739812,21.792278,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
226,553.719698,569.452475,28.057129,27.750125,100,1,22.862093,40.818916,21.786495,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
227,556.458282,571.927475,28.326876,27.875125,100,1,22.89722,40.912334,21.791352,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
227.999,559.459754,574.402475,28.652384,28.000125,100,1,22.904384,40.99779,21.797829,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
228.999,561.893324,576.877475,28.90855,28.125125,100,1,22.922409,41.071196,21.798986,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
230,564.364384,579.35,29.246866,28.25,100,1,22.945749,41.13687,21.792046,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
231,566.358172,581.825,29.554265,28.375,100,1,22.977638,41.209358,21.808933,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
232,569.313142,584.302475,29.732919,28.500125,100,1,22.98434,41.282523,21.809395,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
233,571.976014,586.777475,29.990134,28.625125,100,1,23.011837,41.336371,21.816335,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
234,574.751316,589.252475,30.314261,28.750125,100,1,23.029399,41.411345,21.815872,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
