Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
4897,423.951181,424.312727,11.117804,11.599364,18.100302,1,28.994881,29.000856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.0607035
4898,423.877145,424.269091,11.003603,11.596545,18.225263,1,28.988447,29.005222,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,11.136837
4899,423.983915,424.225455,11.270071,11.593727,18.274169,1,29.000396,29.012805,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,11.174904
4900,424.005664,424.181818,11.079737,11.590909,18.138935,1,29.002464,29.016941,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,0,11.117804
4901,424.032686,424.138182,11.155871,11.588091,18.082728,1,28.983621,29.000856,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,11.1939375
4902,424.058609,424.094545,11.232004,11.585273,18.017469,1,28.987068,29.011196,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,11.174904
4903,424.004127,424.050909,11.117804,11.582455,17.949414,1,28.979715,29.002694,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,11.3462045
4904,423.842873,424.007273,11.574605,11.579636,17.960134,1,28.976957,29.014414,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,11.4413715
4905,423.904827,423.963636,11.308138,11.576818,18.081193,1,28.983392,29.01809,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,11.2891045
4906,423.925258,423.92,11.270071,11.574,17.979379,1,28.979026,29.021767,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,11.1939375
4907,423.939758,423.876364,11.117804,11.571182,17.914375,1,28.977187,29.019928,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,11.270071
4908,424.146923,423.832727,11.422338,11.568364,17.851907,1,28.965238,29.008669,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,11.2891045
4909,423.898675,423.789091,11.155871,11.565545,17.588193,1,28.976728,29.004762,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,11.4413715
4910,423.635479,423.745455,11.726872,11.562727,17.778608,1,28.959952,29.003843,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,11.631705
4911,423.686669,423.701818,11.536538,11.559909,17.995755,1,28.96248,29.013724,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.2510375
4912,423.622077,423.658182,10.965537,11.557091,17.90198,1,28.963859,29.003384,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.079737
4913,423.459277,423.614545,11.193937,11.554273,17.921934,1,28.958344,28.996949,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,11.3462045
4914,423.462133,423.570909,11.498472,11.551455,18.04399,1,28.953058,29.000396,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,11.498472
4915,423.408525,423.527273,11.498472,11.548636,18.002408,1,28.957425,29.004303,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,11.3842715
4916,423.555727,423.483636,11.270071,11.545818,18.016276,1,28.949611,29.016941,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,11.174904
4917,423.647563,423.44,11.079737,11.543,17.824309,1,28.944785,29.009818,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.1939375
4918,423.503438,423.396364,11.308138,11.540182,17.678645,1,28.940419,29.000396,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,11.2320045
4919,423.648002,423.352727,11.155871,11.537364,17.767969,1,28.943866,28.991434,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,11.2891045
4920,423.545182,423.309091,11.422338,11.534545,17.566168,1,28.947313,29.005682,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,11.2129705
4921,423.538371,423.265455,11.003603,11.531727,17.608167,1,28.940879,28.993043,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,11.1749035
4922,423.386993,423.221818,11.346204,11.528909,17.554779,1,28.942028,29.004992,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,11.4604045
4923,423.227702,423.178182,11.574605,11.526091,17.647926,1,28.941798,28.999247,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,11.365238
4924,423.434889,423.134545,11.155871,11.523273,17.755193,1,28.943407,28.994881,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,11.1939375
4925,423.484323,423.090909,11.232004,11.520455,17.492227,1,28.944556,28.993503,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,11.04167
4926,423.25275,423.047273,10.851336,11.517636,17.377461,1,28.938811,28.980404,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,0,11.136837
4927,423.083349,423.003636,11.422338,11.514818,17.546338,1,28.935134,28.993273,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.365238
4928,422.953494,422.96,11.308138,11.512,17.661757,1,28.943177,28.992813,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,11.2891045
4929,422.768265,422.916364,11.270071,11.509182,17.743517,1,28.946164,28.994652,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,11.270071
4930,422.703664,422.872727,11.270071,11.506364,17.88698,1,28.936283,28.993962,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,11.136837
4931,422.773099,422.829091,11.003603,11.503545,17.914331,1,28.93996,28.992583,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,11.422338
4932,422.671583,422.785455,11.841073,11.500727,17.805087,1,28.941109,28.999707,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,11.517505
4933,422.886258,422.741818,11.193937,11.497909,17.86526,1,28.940189,29.002464,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,10.889403
4934,422.837919,422.698182,10.584869,11.495091,17.603675,1,28.938121,28.988907,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,10.9084365
4935,422.77244,422.654545,11.232004,11.492273,17.598061,1,28.926631,28.992583,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,11.2510375
4936,422.674879,422.610909,11.270071,11.489455,17.610323,1,28.936972,28.995801,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,0,11.232004
4937,422.787161,422.567273,11.193937,11.486636,17.656771,1,28.934904,28.98477,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,11.1558705
4938,422.8689,422.523636,11.117804,11.483818,17.490543,1,28.925712,28.984541,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.270071
4939,422.998537,422.48,11.422338,11.481,17.347045,1,28.931227,28.98546,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,11.4984715
4940,422.889994,422.436364,11.574605,11.478182,17.147353,1,28.923873,28.984311,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,11.422338
4941,422.76409,422.392727,11.270071,11.475364,17.182831,1,28.924563,28.986379,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,11.460405
4942,422.596874,422.349091,11.650739,11.472545,17.239758,1,28.910544,28.975349,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,11.5936385
4943,422.575779,422.305455,11.536538,11.469727,17.343715,1,28.905029,28.977877,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,11.4604045
4944,422.7074,422.261818,11.384271,11.466909,17.304357,1,28.921115,28.988447,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,11.1558705
4945,422.658619,422.218182,10.92747,11.464091,17.10679,1,28.906178,28.987298,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,11.079737
4946,422.542599,422.174545,11.232004,11.461273,17.084898,1,28.913762,28.981783,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,11.232004
4947,422.572703,422.130909,11.232004,11.458455,17.132399,1,28.904339,28.977417,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,11.270071
4948,422.435587,422.087273,11.308138,11.455636,17.033739,1,28.904799,28.978566,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,11.2891045
4949,422.281108,422.043636,11.270071,11.452818,17.102847,1,28.895377,28.984081,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,11.270071
4950,422.194527,422,11.270071,11.45,17.194994,1,28.898134,28.980175,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,11.212971
4951,422.301104,421.956364,11.155871,11.447182,17.223514,1,28.883656,28.979945,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.117804
4952,422.456901,421.912727,11.079737,11.444364,17.055896,1,28.8786,28.968455,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,11.3081375
4953,422.486346,421.869091,11.536538,11.441545,16.829347,1,28.881128,28.973281,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,11.4604045
4954,422.33934,421.825455,11.384271,11.438727,16.721579,1,28.876991,28.965697,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,11.136837
4955,422.396912,421.781818,10.889403,11.435909,16.791104,1,28.880439,28.967995,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.022637
4956,422.195846,421.738182,11.155871,11.433091,16.656111,1,28.87814,28.955816,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,11.2891045
4957,422.408559,421.694545,11.422338,11.430273,16.781318,1,28.874234,28.955356,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,11.2891045
4958,422.387024,421.650909,11.155871,11.427455,16.489998,1,28.87837,28.967766,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,11.079737
4959,422.221556,421.607273,11.003603,11.424636,16.425191,1,28.876762,28.969834,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,2293.729712,0,11.0226365
4960,422.308136,421.563636,11.04167,11.421818,16.507087,1,28.851711,28.959723,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,11.04167
4961,422.27935,421.52,11.04167,11.419,16.336702,1,28.856767,28.950301,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,11.1178035
4962,422.204416,421.476364,11.193937,11.416182,16.277654,1,28.85355,28.96317,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,11.09877
4963,421.908629,421.432727,11.003603,11.413364,16.265211,1,28.844127,28.95099,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,10.9274695
4964,421.593489,421.389091,10.851336,11.410545,16.481494,1,28.835393,28.947313,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,0,10.8132695
4965,421.393057,421.345455,10.775203,11.407727,16.731676,1,28.840909,28.958344,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,11.0416705
4966,421.481186,421.301818,11.308138,11.404909,16.879048,1,28.838381,28.959493,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.1939375
4967,421.49679,421.258182,11.079737,11.402091,16.738553,1,28.841369,28.979026,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,10.9084365
4968,421.498328,421.214545,10.737136,11.399273,16.665278,1,28.828958,28.966157,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,11.022637
4969,421.475033,421.170909,11.308138,11.396455,16.603168,1,28.832406,28.958114,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,11.0987705
4970,421.450858,421.127273,10.889403,11.393636,16.564073,1,28.829188,28.955127,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,11.1558705
4971,421.197015,421.083636,11.422338,11.390818,16.524751,1,28.821374,28.953978,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,11.136837
4972,421.081189,421.04,10.851336,11.388,16.720395,1,28.820684,28.943407,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,11.0226365
4973,421.02822,420.996364,11.193937,11.385182,16.785867,1,28.811032,28.943407,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,11.2510375
4974,420.869752,420.952727,11.308138,11.382364,16.790746,1,28.808274,28.946854,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,11.0036035
4975,420.995252,420.909091,10.699069,11.379545,16.904574,1,28.811951,28.93996,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,10.9655365
4976,421.072837,420.865455,11.232004,11.376727,16.732924,1,28.810572,28.943177,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,11.136837
4977,421.112178,420.821818,11.04167,11.373909,16.601125,1,28.812181,28.941568,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,10.851336
4978,421.084266,420.778182,10.661002,11.371091,16.501897,1,28.801838,28.944096,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,10.7181025
4979,420.96624,420.734545,10.775203,11.368273,16.467181,1,28.800689,28.9395,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,0,10.9465035
4980,420.970636,420.690909,11.117804,11.365455,16.524208,1,28.790806,28.943636,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,0,11.1368375
4981,420.889313,420.647273,11.155871,11.362636,16.459545,1,28.796092,28.941338,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,11.174904
4982,420.799637,420.603636,11.193937,11.359818,16.480314,1,28.79885,28.95122,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,11.1178035
4983,420.801176,420.56,11.04167,11.357,16.511761,1,28.788048,28.946624,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,10.889403
4984,420.669078,420.516364,10.737136,11.354182,16.452018,1,28.787588,28.955356,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,10.9465035
4985,420.546209,420.472727,11.155871,11.351364,16.527114,1,28.800919,28.960182,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,10.87037
4986,420.40861,420.429091,10.584869,11.348545,16.597639,1,28.786899,28.956046,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,10.832303
4987,420.24617,420.385455,11.079737,11.345727,16.687705,1,28.788967,28.960872,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,10.92747
4988,420.036683,420.341818,10.775203,11.342909,16.808523,1,28.786669,28.964319,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,10.832303
4989,420.127249,420.298182,10.889403,11.340091,16.984293,1,28.781613,28.964778,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,10.7561695
4990,420.140218,420.254545,10.622936,11.337273,16.860891,1,28.782762,28.976957,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,10.7561695
4991,420.060864,420.210909,10.889403,11.334455,16.809785,1,28.770121,28.963859,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,10.851336
4992,419.926992,420.167273,10.813269,11.331636,16.850423,1,28.784601,28.963629,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,10.7752025
4993,419.858186,420.123636,10.737136,11.328818,16.949077,1,28.763915,28.964319,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,10.9655365
4994,419.721892,420.08,11.193937,11.326,16.98587,1,28.777476,28.978796,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,11.3081375
4995,419.630002,420.036364,11.422338,11.323182,17.093425,1,28.769891,28.958344,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,11.422338
4996,419.569766,419.992727,11.422338,11.320364,17.16049,1,28.754951,28.963399,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,11.1178035
4997,419.553059,419.949091,10.813269,11.317545,17.197701,1,28.755411,28.954667,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,10.794236
4998,419.570866,419.905455,10.775203,11.314727,17.191098,1,28.754032,28.964778,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,10.794236
4999,419.408844,419.861818,10.813269,11.311909,17.147525,1,28.751503,28.952829,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,10.8703695
5000,419.424452,419.818182,10.92747,11.309091,17.285364,1,28.761157,28.95099,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,10.92747
5001,419.293645,419.774545,10.92747,11.306273,17.247214,1,28.759548,28.943636,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,10.9655365
5002,419.157339,419.730909,11.003603,11.303455,17.356256,1,28.75679,28.950531,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,10.9655365
5003,418.906043,419.687273,10.92747,11.300636,17.475792,1,28.742539,28.934674,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,11.0036035
5004,418.980576,419.643636,11.079737,11.297818,17.71866,1,28.740471,28.946854,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,10.8703695
5005,419.046313,419.6,10.661002,11.295,17.638187,1,28.733345,28.926401,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,10.794236
5006,418.924512,419.556364,10.92747,11.292182,17.560188,1,28.736333,28.930078,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,10.98457
5007,418.830191,419.512727,11.04167,11.289364,17.66886,1,28.730357,28.934444,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,11.1178035
5008,418.724436,419.469091,11.193937,11.286545,17.75363,1,28.727599,28.92801,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,10.946503
5009,418.681782,419.425455,10.699069,11.283727,17.852969,1,28.743229,28.936513,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,0,10.889403
5010,418.578883,419.381818,11.079737,11.280909,17.890905,1,28.725071,28.917439,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,11.079737
5011,418.562173,419.338182,11.079737,11.278091,17.990704,1,28.735644,28.933295,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,11.04167
5012,418.460591,419.294545,11.003603,11.275273,18.005214,1,28.727599,28.917439,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,11.079737
5013,418.403863,419.250909,11.155871,11.272455,18.105456,1,28.745297,28.932836,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,11.155871
5014,418.359667,419.207273,11.155871,11.269636,18.162818,1,28.733116,28.931227,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.022637
5015,418.451796,419.163636,10.889403,11.266818,18.208027,1,28.728289,28.931916,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,10.9084365
5016,418.503687,419.12,10.92747,11.264,18.113155,1,28.727829,28.938581,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,10.889403
5017,418.624616,419.076364,10.851336,11.261182,18.052097,1,28.728289,28.929848,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,10.794236
5018,418.793254,419.032727,10.737136,11.258364,17.914775,1,28.737023,28.946624,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,10.9465035
5019,418.682222,418.989091,11.155871,11.255545,17.719277,1,28.730587,28.945245,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,10.9084365
5020,418.478181,418.945455,10.661002,11.252727,17.799425,1,28.744608,28.940419,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,10.851336
5021,418.557336,418.901818,11.04167,11.249909,17.978909,1,28.743918,28.949152,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,0,10.946503
5022,418.385173,418.858182,10.851336,11.247091,17.876243,1,28.736104,28.965238,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,10.98457
5023,418.324926,418.814545,11.117804,11.244273,18.025053,1,28.736793,28.955356,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,11.0607035
5024,418.4087,418.770909,11.003603,11.241455,18.065979,1,28.739781,28.961101,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,10.98457
5025,418.420574,418.727273,10.965537,11.238636,17.959806,1,28.72599,28.956505,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,10.889403
