Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
14726,403.560761,394.959259,10.92747,9.743657,21.459535,1,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,11.136837
14727,403.86934,394.927778,11.346204,9.741597,20.735874,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,11.3652375
14728,403.971609,394.896296,11.384271,9.739537,19.906757,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,11.1178035
14729,404.160933,394.864815,10.851336,9.737477,19.270789,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,11.136837
14730,404.344521,394.833333,11.422338,9.735417,18.537916,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,11.270071
14731,404.643143,394.801852,11.117804,9.733356,17.798672,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,10.87037
14732,405.061188,394.77037,10.622936,9.731296,16.929251,1,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,10.8513365
14733,405.375198,394.738889,11.079737,9.729236,15.919312,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,11.0987705
14734,405.698667,394.707439,11.117804,9.727178,14.990794,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,11.270071
14735,405.812802,394.675957,11.422338,9.725118,14.033331,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,11.2129705
14736,406.028507,394.644476,11.003603,9.723058,13.270681,1,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,0,11.232004
14737,406.293775,394.612963,11.460405,9.720995,12.396133,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,11.1558705
14738,406.412746,394.581481,10.851336,9.718935,11.456943,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,10.794236
14739,406.565201,394.55,10.737136,9.716875,10.651629,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,10.794236
14740,406.681963,394.518519,10.851336,9.714815,9.803541,1,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,0,10.946503
14741,406.792334,394.487037,11.04167,9.712755,8.98192,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,11.04167
14742,406.865693,394.455556,11.04167,9.710694,8.158631,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,10.9274695
14743,406.896755,394.424074,10.813269,9.708634,7.365502,1,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,0,10.9274695
14744,406.935307,394.392593,11.04167,9.706574,6.61002,1,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,10.98457
14745,406.991702,394.361111,10.92747,9.704514,5.844062,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,10.98457
14746,406.935747,394.329661,11.04167,9.702456,5.055211,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,10.851336
14747,407.02805,394.29818,10.661002,9.700396,4.376917,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,10.641969
14748,406.897196,394.266698,10.622936,9.698335,3.546902,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,10.7561695
14749,406.858203,394.235185,10.889403,9.696273,2.940038,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,10.8703695
14750,406.59296,394.203704,10.851336,9.694213,2.245016,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,10.6800355
14751,406.258965,394.172254,10.508735,9.692155,1.782276,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,10.5658355
14752,406.095266,394.140772,10.622936,9.690095,1.402471,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,10.622936
14753,405.890139,394.109259,10.622936,9.688032,0.865097,1,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,10.737136
14754,405.695361,394.077778,10.851336,9.685972,0.377676,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,10.737136
14755,405.695141,394.046296,10.622936,9.683912,0,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,10.4706685
14756,405.44549,394.014815,10.318401,9.681852,0,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,10.204201
14757,405.116059,393.983333,10.090001,9.679792,0,1,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,10.2232345
14758,404.766995,393.951852,10.356468,9.677731,0,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,10.261301
14759,404.461327,393.92037,10.166134,9.675671,0,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,10.2422675
14760,404.149032,393.888889,10.318401,9.673611,0,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,10.223234
14761,403.594705,393.857407,10.128067,9.671551,0,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,10.0900005
14762,403.169723,393.825926,10.051934,9.669491,0,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,9.8806335
14763,402.944655,393.794476,9.709333,9.667433,0,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,9.9187
14764,402.606266,393.762994,10.128067,9.665372,0,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,9.9567665
14765,402.150347,393.731481,9.785466,9.66331,0,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,9.7473995
14766,401.65272,393.7,9.709333,9.66125,0,1,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,9.671266
14767,401.19783,393.668519,9.633199,9.65919,0.00963,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,9.5951325
14768,400.897711,393.637037,9.557066,9.65713,0.001234,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,9.652233
14769,400.532079,393.605556,9.7474,9.655069,0,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,9.6331995
14770,400.053504,393.574074,9.518999,9.653009,0,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,9.4618985
14771,399.69135,393.542593,9.404798,9.650949,0.072957,1,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,9.480932
14772,399.379685,393.511111,9.557066,9.648889,0.051098,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,9.709333
14773,398.988151,393.47963,9.8616,9.646829,0,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,9.709333
14774,398.529086,393.44818,9.557066,9.644771,0.042306,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,9.480932
14775,398.041525,393.416698,9.404798,9.64271,0.17399,1,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,9.3096315
14776,397.626294,393.385217,9.214465,9.64065,0.358446,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,9.2525315
14777,397.045541,393.353704,9.290598,9.638588,0.494138,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.2525315
14778,396.574852,393.322222,9.214465,9.636528,0.821523,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,9.119298
14779,396.107436,393.290772,9.024131,9.63447,1.066113,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,9.1573645
14780,395.562071,393.259291,9.290598,9.632409,1.331538,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,9.1573645
14781,395.145786,393.227778,9.024131,9.630347,1.701433,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,9.043164
14782,394.667884,393.196296,9.062197,9.628287,1.967242,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,8.814763
14783,394.15418,393.164815,8.567329,9.626227,2.317758,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,8.9670305
14784,393.636458,393.133333,9.366732,9.624167,2.729872,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,9.1002645
14785,393.067685,393.101852,8.833797,9.622106,3.172906,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,8.9099305
14786,392.548325,393.07037,8.986064,9.620046,3.695421,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,9.0050975
14787,391.94787,393.038889,9.024131,9.617986,4.197001,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.890897
14788,391.398156,393.007407,8.757663,9.615926,4.809033,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,8.7766965
14789,390.870481,392.975926,8.79573,9.613866,5.400451,1,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,0,8.757663
14790,390.405056,392.944476,8.719596,9.611808,5.998114,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,8.624429
14791,389.804391,392.912994,8.529262,9.609747,6.559461,1,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,0,8.757663
14792,389.193947,392.881481,8.986064,9.607685,7.283752,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,8.890897
14793,388.755574,392.85,8.79573,9.605625,8.049747,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,9.176398
14794,388.31695,392.818519,9.557066,9.603565,8.671055,1,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,8.79573
14795,387.891554,392.787037,8.034394,9.601505,9.315226,1,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,8.3389285
14796,387.385019,392.755556,8.643463,9.599444,9.968421,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,8.6624965
14797,386.962875,392.724074,8.68153,9.597384,10.726893,1,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,8.7195965
14798,386.566785,392.692593,8.757663,9.595324,11.425021,1,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,0,8.4911955
14799,386.247155,392.661111,8.224728,9.593264,12.118075,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,8.1866615
14800,385.902307,392.62963,8.148595,9.591204,12.752455,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,8.300862
14801,385.438501,392.59818,8.453129,9.589146,13.42914,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,8.548296
14802,385.105327,392.566698,8.643463,9.587085,14.245466,1,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,8.548296
14803,384.70669,392.535217,8.453129,9.585025,14.951955,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,8.4721625
14804,384.175576,392.503704,8.491196,9.582963,15.742049,1,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,8.548296
14805,383.926366,392.472222,8.605396,9.580903,16.68828,1,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,0,8.453129
14806,383.540481,392.440772,8.300862,9.578845,17.373481,1,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,0,8.2247285
14807,383.175804,392.409259,8.148595,9.576782,18.210719,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,8.3198955
14808,382.817963,392.377778,8.491196,9.574722,19.04588,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,8.453129
14809,382.435329,392.346296,8.415062,9.572662,19.892006,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,8.376995
14810,382.270988,392.314846,8.338928,9.570604,20.782836,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.415062
14811,381.977908,392.283333,8.491196,9.568542,21.468215,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,8.4721625
14812,381.838331,392.251852,8.453129,9.566481,22.293322,1,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,0,8.643463
14813,381.563813,392.22037,8.833797,9.564421,22.975195,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,8.6624965
14814,381.425996,392.188889,8.491196,9.562361,23.801763,1,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,0,8.4721625
14815,381.252118,392.157407,8.453129,9.560301,24.50074,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,8.6815295
14816,380.964301,392.125957,8.90993,9.558243,25.243315,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,8.700563
14817,380.816516,392.094476,8.491196,9.556183,26.111484,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,8.453129
14818,380.561867,392.062963,8.415062,9.55412,26.849329,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,8.357962
14819,380.399028,392.031481,8.300862,9.55206,27.703498,1,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,0,8.6244295
14820,380.422038,392,8.947997,9.55,28.475705,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,8.947997
14821,380.353008,391.955093,8.947997,9.547894,29.050399,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,8.6815295
14822,380.057186,391.910185,8.415062,9.545787,29.715918,1,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,8.6434625
14823,380.140602,391.865278,8.871863,9.543681,30.615868,1,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,0,8.8337965
14824,380.147018,391.82037,8.79573,9.541574,31.139985,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,8.8147635
14825,380.187951,391.775463,8.833797,9.539468,31.735464,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,8.85283
14826,380.234415,391.7306,8.871863,9.537363,32.29331,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,8.8908965
14827,380.264063,391.685693,8.90993,9.535257,32.841298,1,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,2293.724782,0,9.0241305
14828,380.298579,391.640741,9.138331,9.533148,33.400807,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,9.005097
14829,380.453013,391.595833,8.871863,9.531042,33.950585,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,8.85283
14830,380.601691,391.550971,8.833797,9.528937,34.373378,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,8.9670305
14831,380.654569,391.506063,9.100264,9.526831,34.790969,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.79573
14832,380.86187,391.461156,8.491196,9.524724,35.296869,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,8.5673295
14833,380.952133,391.416204,8.643463,9.522616,35.637975,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,8.73863
14834,381.084871,391.371296,8.833797,9.520509,36.085401,1,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,8.986064
14835,381.299017,391.326389,9.138331,9.518403,36.481663,1,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,0,9.385765
14836,381.522667,391.281481,9.633199,9.516296,36.784388,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,9.385765
14837,381.799399,391.236574,9.138331,9.51419,37.062951,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,9.100264
14838,381.994056,391.191667,9.062197,9.512083,37.272039,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,9.3667315
14839,382.273643,391.146759,9.671266,9.509977,37.547613,1,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,0,9.538032
14840,382.698973,391.101852,9.404798,9.50787,37.722589,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,9.347698
14841,383.027185,391.056944,9.290598,9.505764,37.729745,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,9.4047985
14842,383.340785,391.012037,9.518999,9.503657,37.810139,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,9.423832
14843,383.685108,390.967175,9.328665,9.501553,37.885322,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,9.423832
14844,384.127592,390.922267,9.518999,9.499447,37.909381,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,9.4428655
14845,384.438485,390.877315,9.366732,9.497338,37.810469,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.423832
14846,384.797563,390.832407,9.480932,9.495231,37.81977,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,9.728366
14847,385.224273,390.7875,9.9758,9.493125,37.759781,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,9.9187
14848,385.566505,390.742593,9.8616,9.491019,37.607837,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.709333
14849,386.020353,390.697685,9.557066,9.488912,37.516517,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,9.6902995
14850,386.40653,390.652778,9.823533,9.486806,37.288973,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,9.8616
14851,386.767486,390.60787,9.899667,9.484699,37.103271,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,9.7854665
14852,387.296393,390.562963,9.671266,9.482593,36.919542,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,9.7473995
