Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
9104,626.405463,627.1456,31.559665,31.807467,40.921206,1,38.183486,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,31.5406315
9105,627.526251,627.1,31.521598,31.8,41.260723,1,38.195333,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,31.5406315
9106,627.486055,627.0544,31.559665,31.792533,40.10052,1,38.193966,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.5977315
9107,627.552829,627.0088,31.635798,31.785067,40.068752,1,38.200346,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,31.5977315
9108,627.709441,626.9632,31.559665,31.7776,39.926743,1,38.186904,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,31.464498
9109,628.172707,626.9176,31.369331,31.770133,39.686156,1,38.200346,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,31.4454645
9110,628.127236,626.872,31.521598,31.762667,39.119164,1,38.189638,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,31.673865
9111,628.449274,626.8264,31.826132,31.7552,39.04677,1,38.193511,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,31.673865
9112,628.35064,626.7808,31.521598,31.747733,38.596651,1,38.188954,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,31.388364
9113,628.0062,626.7352,31.25513,31.740267,38.558465,1,38.192599,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,31.597731
9114,628.195552,626.6896,31.940332,31.7328,38.775859,1,38.194422,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.5215975
9115,628.48618,626.644,31.102863,31.725333,38.461236,1,38.206269,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,31.1789965
9116,628.844042,626.5984,31.25513,31.717867,38.029472,1,38.202624,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,31.4644975
9117,628.187205,626.5528,31.673865,31.7104,37.509925,1,38.194194,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,2293.728816,0,31.616765
9118,627.975667,626.5072,31.559665,31.702933,38.01085,1,38.196017,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,31.521598
9119,627.446519,626.4616,31.483531,31.695467,38.088064,1,38.180524,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,31.540631
9120,627.05402,626.416,31.597731,31.688,38.500929,1,38.167994,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,31.4644975
9121,627.074446,626.3704,31.331264,31.680533,38.800213,1,38.172322,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,31.388364
9122,627.067198,626.3248,31.445464,31.673067,38.694374,1,38.161614,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,31.4073975
9123,627.449594,626.2792,31.369331,31.6656,38.61331,1,38.150906,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,31.2931975
9124,627.397318,626.2336,31.217064,31.658133,38.129647,1,38.146805,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,31.178997
9125,627.490668,626.188,31.14093,31.650667,38.068954,1,38.123109,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,31.19803
9126,627.118812,626.1424,31.25513,31.6432,37.85896,1,38.135869,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,0,31.540631
9127,627.106293,626.0968,31.826132,31.635733,38.119374,1,38.113312,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.4454645
9128,626.171354,626.0512,31.064797,31.628267,38.028596,1,38.119008,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,31.2931975
9129,627.207766,626.0056,31.521598,31.6208,38.884022,1,38.113084,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.4073975
9130,626.903571,625.96,31.293197,31.613333,37.762746,1,38.099413,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,31.331264
9131,626.87436,625.9144,31.369331,31.605867,37.959204,1,38.093945,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,31.2551305
9132,626.463222,625.8688,31.14093,31.5984,37.887406,1,38.083008,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,31.3502975
9133,626.542285,625.8232,31.559665,31.590933,38.207233,1,38.075717,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,31.521598
9134,626.601583,625.7776,31.483531,31.583467,38.04355,1,38.068654,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.293197
9135,625.916171,625.732,31.102863,31.576,37.893256,1,38.070932,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,31.1599635
9136,625.966461,625.6864,31.217064,31.568533,38.50253,1,38.059539,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,31.0076965
9137,626.161911,625.6408,30.798329,31.561067,38.391212,1,38.053843,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,30.931563
9138,626.238116,625.5952,31.064797,31.5536,38.125374,1,38.039944,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,31.0457635
9139,626.606854,625.5496,31.02673,31.546133,37.968701,1,38.036981,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,31.1599635
9140,626.818793,625.504,31.293197,31.538667,37.504603,1,38.042906,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,31.331264
9141,626.919384,625.4584,31.369331,31.5312,37.17864,1,38.04564,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,31.08383
9142,626.680648,625.4128,30.798329,31.523733,36.952811,1,38.033563,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,31.0267295
9143,626.260736,625.3672,31.25513,31.516267,37.067613,1,38.039716,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,0,31.293197
9144,626.859644,625.3216,31.331264,31.5088,37.379353,1,38.034247,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,31.426431
9145,626.864037,625.276,31.521598,31.501333,36.664768,1,38.020575,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,31.2551305
9146,626.682844,625.2304,30.988663,31.493867,36.525406,1,37.993915,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,0,31.045763
9147,626.845588,625.1848,31.102863,31.4864,36.574008,1,37.993231,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,0,31.3122305
9148,626.67384,625.1392,31.521598,31.478933,36.276652,1,37.990269,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,31.1980305
9149,625.686689,625.0936,30.874463,31.471467,36.311505,1,37.987534,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,31.0457635
9150,625.201615,625.048,31.217064,31.464,37.191418,1,37.982521,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,31.1980305
9151,625.911999,625.0024,31.178997,31.456533,37.607617,1,37.968165,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,0,31.178997
9152,626.042883,624.9568,31.178997,31.449067,36.819567,1,37.965887,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,31.3502975
9153,626.077142,624.9112,31.521598,31.4416,36.585113,1,37.972267,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,31.388364
9154,625.841287,624.8656,31.25513,31.434133,36.440165,1,37.962924,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,30.893496
9155,625.65397,624.82,30.531862,31.426667,36.568397,1,37.96771,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,30.931563
9156,625.308992,624.7744,31.331264,31.4192,36.657313,1,37.974318,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,0,31.178997
9157,624.738748,624.7288,31.02673,31.411733,36.916141,1,37.958822,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,31.0076965
9158,624.425868,624.6832,30.988663,31.404267,37.423126,1,37.951986,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,30.7792955
9159,624.317405,624.6376,30.569928,31.3968,37.694745,1,37.953353,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,30.6841285
9160,623.626925,624.592,30.798329,31.389333,37.771116,1,37.937174,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,30.950596
9161,623.572041,624.5464,31.102863,31.381867,38.449165,1,37.92464,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,30.950596
9162,624.277885,624.5008,30.798329,31.3744,38.509789,1,37.926691,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,30.8744625
9163,624.857097,624.4552,30.950596,31.366933,37.78907,1,37.920766,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,30.9125295
9164,624.715694,624.4096,30.874463,31.359467,37.156752,1,37.922589,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,30.7983295
9165,624.995869,624.364,30.722196,31.352,37.230356,1,37.911423,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,31.0457635
9166,625.349396,624.3184,31.369331,31.344533,36.875993,1,37.927831,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.08383
9167,624.893547,624.2728,30.798329,31.337067,36.428141,1,37.912562,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,30.836396
9168,624.553434,624.2272,30.874463,31.3296,36.789976,1,37.911195,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,31.121897
9169,624.519401,624.1816,31.369331,31.322133,37.055651,1,37.916664,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,31.0457635
9170,624.538942,624.136,30.722196,31.314667,37.023104,1,37.898206,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,30.931563
9171,624.188086,624.0904,31.14093,31.3072,36.934854,1,37.899573,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,0,31.08383
9172,624.504471,624.0448,31.02673,31.299733,37.22367,1,37.910967,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,30.6270285
9173,624.132759,623.9992,30.227327,31.292267,36.84367,1,37.910739,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,30.6270285
9174,624.575829,623.9536,31.02673,31.2848,37.15077,1,37.899117,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,30.7031625
9175,624.873346,623.908,30.379595,31.277333,36.638572,1,37.893876,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,30.436695
9176,624.323114,623.8624,30.493795,31.269867,36.248823,1,37.897978,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,30.6079955
9177,624.043182,623.8168,30.722196,31.2624,36.711309,1,37.883393,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,30.722196
9178,623.54877,623.7712,30.722196,31.254933,36.924021,1,37.882025,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,30.531862
9179,623.49652,623.7256,30.341528,31.247467,37.37019,1,37.882253,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,30.436695
9180,623.12771,623.68,30.531862,31.24,37.386848,1,37.865389,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,30.6650955
9181,623.498277,623.6344,30.798329,31.232533,37.72923,1,37.862198,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,0,30.7792955
9182,623.444491,623.5888,30.760262,31.225067,37.329653,1,37.844878,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,30.703162
9183,623.401023,623.5432,30.646062,31.2176,37.343095,1,37.846246,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,30.5128285
9184,623.631536,623.4976,30.379595,31.210133,37.346387,1,37.853538,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,30.531862
9185,623.578188,623.452,30.684129,31.202667,37.06797,1,37.846018,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,30.6079955
9186,623.71057,623.4064,30.531862,31.1952,37.065959,1,37.852171,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,30.588962
9187,623.964144,623.3608,30.646062,31.187733,36.873489,1,37.861287,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,0,30.5318615
9188,623.857444,623.3152,30.417661,31.180267,36.546573,1,37.856957,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,30.417661
9189,623.471713,623.2696,30.417661,31.1728,36.573318,1,37.855817,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,30.4366945
9190,622.691965,623.224,30.455728,31.165333,36.890239,1,37.851943,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,30.4366945
9191,622.627209,623.1784,30.417661,31.157867,37.631019,1,37.846246,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,30.3795945
9192,622.589014,623.1328,30.341528,31.1504,37.677731,1,37.84465,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,30.208294
9193,622.784819,623.0872,30.07506,31.142933,37.698209,1,37.819581,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,30.208294
9194,621.85742,623.0416,30.341528,31.135467,37.477774,1,37.819581,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,30.1321605
9195,621.0403,622.996,29.922793,31.128,38.398334,1,37.817074,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,29.9798935
9196,620.917618,622.9504,30.036994,31.120533,39.254539,1,37.807046,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,30.303461
9197,621.749212,622.9048,30.569928,31.113067,39.439879,1,37.806362,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,30.2844275
9198,621.877613,622.8592,29.998927,31.1056,38.648717,1,37.801804,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,30.2273275
9199,621.662076,622.8136,30.455728,31.098133,38.531549,1,37.800209,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,30.4176615
9200,621.48649,622.768,30.379595,31.090667,38.758206,1,37.795195,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,30.3605615
9201,621.320565,622.7224,30.341528,31.0832,38.953243,1,37.811832,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,30.550895
9202,620.812715,622.6768,30.760262,31.075733,39.145572,1,37.810693,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,30.7221955
9203,621.657687,622.6312,30.684129,31.068267,39.696009,1,37.792004,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,30.531862
9204,621.770502,622.5856,30.379595,31.0608,38.881726,1,37.799753,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,30.3605615
9205,621.331539,622.54,30.341528,31.053333,38.77046,1,37.816618,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,30.3795945
9206,621.065978,622.4944,30.417661,31.045867,39.2175,1,37.801576,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,30.3415275
9207,620.654046,622.4488,30.265394,31.0384,39.508175,1,37.79679,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,30.5318615
9208,620.685648,622.4032,30.798329,31.030933,39.961507,1,37.770352,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,30.7602625
9209,620.441394,622.3576,30.722196,31.023467,39.979335,1,37.778785,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,30.4176615
9210,620.794061,622.312,30.113127,31.016,40.276393,1,37.773543,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,30.0940935
9211,620.622224,622.2664,30.07506,31.008533,39.970986,1,37.766022,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,30.113127
9212,621.044909,622.2208,30.151194,31.001067,40.182526,1,37.759412,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,30.360561
9213,621.182955,622.1752,30.569928,30.9936,39.790043,1,37.761236,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,30.265394
9214,620.711983,622.1296,29.96086,30.986133,39.664089,1,37.757589,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,29.96086
9215,620.41923,622.084,29.96086,30.978667,40.153869,1,37.762147,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,30.01796
9216,620.659093,622.0384,30.07506,30.9712,40.484111,1,37.744826,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,30.2844275
9217,620.268468,621.9928,30.493795,30.963733,40.280672,1,37.746193,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,30.4747615
9218,620.67248,621.9472,30.455728,30.956267,40.709376,1,37.756449,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,0,30.3415275
9219,620.62815,621.9016,30.227327,30.9488,40.340537,1,37.746877,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,30.4366945
9220,620.376876,621.856,30.646062,30.941333,40.407517,1,37.758501,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,30.703162
9221,620.846293,621.8104,30.760262,30.933867,40.687118,1,37.752803,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,30.607995
9222,621.062686,621.7648,30.455728,30.9264,40.237435,1,37.758729,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,30.4366945
9223,621.209731,621.7192,30.417661,30.918933,40.019193,1,37.771948,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,30.303461
9224,621.421744,621.6736,30.189261,30.911467,39.857669,1,37.761692,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,30.3224945
9225,621.424817,621.628,30.455728,30.904,39.618671,1,37.766478,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,30.3415275
9226,621.373898,621.5824,30.227327,30.896533,39.580105,1,37.770124,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,30.703162
9227,621.159911,621.5368,31.178997,30.889067,39.594326,1,37.775139,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,30.9505965
9228,620.816007,621.4912,30.722196,30.8816,39.776441,1,37.761464,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,0,30.5699285
9229,620.964803,621.4456,30.417661,30.874133,40.101436,1,37.787218,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,30.4937945
9230,620.765311,621.4,30.569928,30.866667,39.936617,1,37.787218,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,30.512828
9231,620.655582,621.3544,30.455728,30.8592,40.118961,1,37.795651,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,30.3224945
