Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
6718.001,356.169479,355.3,7.160269,6.4736,9.312962,1,25.600715,27.70151,27.285916,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
6719.001,355.980973,355.23,7.090045,6.47076,9.381374,1,25.603943,27.693457,27.293282,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
6720,355.893934,355.16,7.112514,6.46792,9.450978,1,25.600024,27.697138,27.299496,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6721,356.020495,355.09,7.187487,6.46508,9.422926,1,25.604634,27.67114,27.30502,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6722,355.826879,355.02007,7.047866,6.462243,9.176314,1,25.627686,27.678042,27.313996,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,
6723,355.642804,354.95007,7.081487,6.459403,9.247785,1,25.603712,27.654574,27.304099,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
6724.001,355.393442,354.88007,7.063876,6.456563,9.316316,1,25.596335,27.656414,27.301337,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
6725.001,355.08478,354.81007,7.064925,6.453723,9.45825,1,25.587345,27.639388,27.287988,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
6726.001,354.80897,354.74,7.06095,6.45088,9.67106,1,25.604173,27.649512,27.308242,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6727.001,354.833398,354.67,7.043228,6.44804,9.863432,1,25.603251,27.623052,27.301797,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6728.001,354.772995,354.6,7.023795,6.4452,9.75866,1,25.592877,27.61868,27.302488,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6729.001,354.734798,354.53,7.103681,6.44236,9.735831,1,25.596335,27.626273,27.293282,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
6730.001,354.735908,354.46,6.992381,6.43952,9.689645,1,25.605326,27.605105,27.298345,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
6731,354.625314,354.39,7.019433,6.43668,9.601292,1,25.588958,27.590378,27.285916,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6732.001,354.75856,354.32,6.973279,6.43384,9.623815,1,25.593338,27.600043,27.277861,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
6733.001,354.516494,354.25007,7.004527,6.431003,9.398011,1,25.586192,27.601423,27.264281,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
6734,354.32328,354.18,7.080659,6.42816,9.546535,1,25.584117,27.588308,27.250701,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
6735,354.174701,354.11,7.109588,6.42532,9.654493,1,25.585039,27.57128,27.239192,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
6736,354.243994,354.04007,6.977144,6.422483,9.723477,1,25.588958,27.582095,27.237351,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
6737.001,353.857101,353.97007,6.91912,6.419643,9.572836,1,25.600024,27.567138,27.219857,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
6738.001,353.729612,353.90007,6.974273,6.416803,9.883307,1,25.56798,27.559775,27.203975,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
6739.001,353.682081,353.83,6.97212,6.41396,9.944708,1,25.579968,27.561616,27.214794,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
6740.001,353.56836,353.76,6.97604,6.41112,9.927192,1,25.574204,27.560465,27.201213,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
6741.001,353.340025,353.69,6.965992,6.40828,9.976456,1,25.571208,27.533083,27.187402,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6742.001,353.296489,353.62,6.897092,6.40544,10.145947,1,25.582042,27.542747,27.175432,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
6743.001,353.068589,353.55,6.929775,6.4026,10.134302,1,25.579507,27.538605,27.171749,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6744.001,352.80003,353.48,6.895933,6.39976,10.310672,1,25.574435,27.523648,27.186942,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
6745.001,352.624318,353.41,6.982554,6.39692,10.537603,1,25.573282,27.514904,27.179115,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
6746.001,352.359296,353.34,6.893669,6.39408,10.680139,1,25.57236,27.518816,27.190164,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
6747.001,352.235779,353.27,6.871254,6.39124,10.920338,1,25.565675,27.509841,27.183028,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
6748,352.241777,353.2,6.895546,6.3884,11.025937,1,25.566597,27.512373,27.199602,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
6749,352.179795,353.13,6.936069,6.38556,11.001344,1,25.567058,27.498566,27.198911,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
6750,352.008732,353.06007,6.888314,6.382723,11.04252,1,25.560834,27.501097,27.20996,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
6751,351.915423,352.99007,6.990835,6.379883,11.195295,1,25.562908,27.502708,27.213182,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,
6752,351.805895,352.92007,6.865789,6.377043,11.27377,1,25.558298,27.510072,27.209039,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6753,351.673036,352.85007,6.803514,6.374203,11.370211,1,25.566136,27.50754,27.206967,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
6754,351.539953,352.78007,6.907802,6.371363,11.492825,1,25.558759,27.508691,27.205126,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
6755.001,351.583722,352.71007,6.869819,6.368523,11.619162,1,25.55484,27.496265,27.193157,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
6756.001,351.282444,352.64007,6.870702,6.365683,11.567302,1,25.545157,27.500177,27.196609,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
6757.001,351.280666,352.57,6.847294,6.36284,11.863618,1,25.555531,27.508231,27.21065,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
6758,351.298663,352.5,6.879149,6.36,11.865031,1,25.558298,27.502478,27.216405,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
6759,351.201123,352.43,6.871807,6.35716,11.842265,1,25.557376,27.511912,27.214794,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6760.001,351.244005,352.36007,6.879315,6.354323,11.933495,1,25.547462,27.499256,27.231596,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6761.001,351.204678,352.29007,6.855189,6.351483,11.881924,1,25.544696,27.510302,27.232287,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
6762.001,350.985152,352.22,6.814224,6.34864,11.908442,1,25.552995,27.517665,27.2362,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
6763.001,350.850722,352.15,6.890577,6.3458,12.118528,1,25.548385,27.522728,27.241954,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
6764.001,350.633407,352.08,6.826701,6.34296,12.249461,1,25.53778,27.521577,27.243796,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
6765.001,350.48586,352.01,6.796668,6.34012,12.469162,1,25.534322,27.517435,27.232747,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
6766.001,350.446084,351.94,6.873739,6.33728,12.625341,1,25.547232,27.532162,27.243335,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
6767.001,350.386308,351.87,6.815329,6.33444,12.675063,1,25.53778,27.529631,27.237581,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
6768,350.211867,351.8,6.79595,6.3316,12.743661,1,25.534091,27.529631,27.239653,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
6769,350.091866,351.73,6.814776,6.32876,12.929461,1,25.531325,27.531242,27.244256,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
6770.001,349.971419,351.66007,6.853146,6.325923,13.065263,1,25.537088,27.540906,27.255304,2293.732849,2293.732849,2293.732849,2293.732849,2293.732849,2293.732849,2293.732849,2293.732849,2293.732849,
6771.001,349.996531,351.59007,6.876554,6.323083,13.204322,1,25.523947,27.541597,27.252542,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
6772.001,350.046532,351.52,6.865292,6.32024,13.196421,1,25.528789,27.545969,27.250931,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
6773.001,350.011198,351.45,6.864188,6.3174,13.157724,1,25.532247,27.54919,27.260598,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
6774.001,349.96253,351.38,6.877493,6.31456,13.200065,1,25.532477,27.556554,27.258066,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
6775.001,349.918973,351.31,6.881965,6.31172,13.254185,1,25.535244,27.556093,27.269575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,
6776.001,349.860526,351.24,6.823941,6.30888,13.301867,1,25.524639,27.557474,27.265201,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
6777.001,349.77541,351.17,6.847349,6.30604,13.363384,1,25.52095,27.545509,27.261979,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
6778.001,349.698517,351.1,6.838295,6.3032,13.451668,1,25.528097,27.567369,27.2774,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
6779.001,349.566061,351.03,6.865402,6.30036,13.532342,1,25.513342,27.555863,27.260368,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
6780,349.501833,350.96,6.874015,6.29752,13.670503,1,25.509423,27.57059,27.261058,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
6781,349.48961,350.89,6.998068,6.29468,13.741935,1,25.506887,27.567599,27.252312,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
6782,349.650957,350.82007,6.878376,6.291843,13.759745,1,25.511498,27.577033,27.240113,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
6783.001,349.52628,350.75007,6.892178,6.289003,13.595886,1,25.518876,27.574041,27.22308,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
6784.001,349.617399,350.68007,6.851711,6.286163,13.713207,1,25.511729,27.589688,27.211801,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6785,349.605176,350.61,6.817206,6.28332,13.611639,1,25.51634,27.597511,27.196149,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
6786,349.457384,350.54,6.858943,6.28048,13.607349,1,25.511498,27.588308,27.180266,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
6787.001,349.514946,350.47007,6.842933,6.277643,13.739308,1,25.505735,27.595211,27.176123,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
6788.001,349.644957,350.40007,6.954288,6.274803,13.664516,1,25.50804,27.596591,27.180036,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
6789.001,349.479831,350.33,6.888755,6.27196,13.50805,1,25.511498,27.607636,27.211111,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
6790.001,349.303366,350.26,6.81693,6.26912,13.643877,1,25.500893,27.609476,27.204896,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
6791.001,349.297365,350.19,6.85022,6.26628,13.796642,1,25.498588,27.621211,27.226533,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
6792.001,349.387821,350.12,6.834265,6.26344,13.780122,1,25.503429,27.623052,27.233208,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6793.001,349.316034,350.05,6.883235,6.2606,13.660912,1,25.503429,27.628344,27.245867,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
6794.001,349.298699,349.98,6.942142,6.25776,13.699535,1,25.503199,27.631565,27.248399,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
6795.001,349.36204,349.91,6.817703,6.25492,13.682295,1,25.491671,27.632255,27.24909,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
6796,349.339815,349.84,6.815384,6.25208,13.579211,1,25.505273,27.635477,27.248169,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
6797,349.285364,349.77,7.055595,6.24924,13.556637,1,25.500662,27.637087,27.254844,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
6798.001,349.189128,349.70007,6.95611,6.246403,13.564628,1,25.489827,27.642839,27.256225,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
6799.001,349.255137,349.63007,6.931984,6.243563,13.614655,1,25.500201,27.650202,27.261519,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
6800.001,349.236246,349.56,6.945951,6.24072,13.499292,1,25.490979,27.648822,27.265201,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
6801.001,349.161791,349.49,6.859109,6.23788,13.463701,1,25.489827,27.662627,27.26313,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6802.001,349.013989,349.42,6.91636,6.23504,13.482377,1,25.484524,27.652503,27.258757,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
6803.001,348.953979,349.35,6.910066,6.2322,13.576685,1,25.487291,27.657565,27.270265,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
6804.001,349.089557,349.28,6.825708,6.22936,13.585085,1,25.480835,27.67275,27.287067,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
6805.001,349.151567,349.21,6.893779,6.22652,13.391909,1,25.478069,27.660786,27.283154,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
6806,349.181349,349.14,6.915476,6.22368,13.262923,1,25.487752,27.677812,27.29075,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
6807,349.101782,349.07,6.90979,6.22084,13.15973,1,25.481757,27.667688,27.293282,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6808.001,348.966648,349.00007,6.942583,6.218003,13.163449,1,25.479452,27.663317,27.295813,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
6809.001,348.979761,348.93007,6.842215,6.215163,13.224738,1,25.481757,27.666078,27.304559,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
6810,349.041994,348.86,6.869157,6.21232,13.137212,1,25.485907,27.6716,27.299266,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
6811,348.951311,348.79,6.842325,6.20948,12.994663,1,25.47461,27.666078,27.302488,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
6812,348.846625,348.72007,6.851214,6.206643,13.001992,1,25.47853,27.660786,27.294432,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
6813.001,349.018879,348.65007,7.00392,6.203803,13.024795,1,25.461238,27.658945,27.294432,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
6814.001,348.986873,348.58007,6.882572,6.200963,12.764875,1,25.459624,27.668148,27.282924,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
6815.001,348.915527,348.51,6.954895,6.19812,12.701375,1,25.468155,27.666538,27.280853,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
6816.001,348.817953,348.44,6.854637,6.19528,12.676265,1,25.461699,27.661016,27.268884,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
6817.001,348.670366,348.37,6.865126,6.19244,12.678188,1,25.461238,27.663547,27.256455,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
6818.001,348.702151,348.3,6.909514,6.1896,12.733043,1,25.46193,27.681493,27.271876,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,2293.726127,
6819.001,348.677701,348.23,6.934081,6.18676,12.607855,1,25.460777,27.675511,27.255534,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
6820.001,348.701039,348.16,6.903165,6.18392,12.534809,1,25.453169,27.6739,27.24978,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
6821.001,348.708597,348.09,6.918568,6.18108,12.410117,1,25.453169,27.661706,27.237811,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
6822,348.922195,348.02,6.919672,6.17824,12.296459,1,25.455705,27.667228,27.256225,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
6823.001,348.921751,347.95,6.905815,6.1754,11.966773,1,25.447866,27.660786,27.245867,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
6824.001,348.944199,347.88007,6.943908,6.172563,11.841291,1,25.460547,27.670449,27.24932,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
6825.001,348.99243,347.81,6.883511,6.16972,11.688331,1,25.452016,27.658025,27.239883,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6826.001,348.840846,347.74,6.944681,6.16688,11.503805,1,25.451555,27.664467,27.239883,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
6827.001,348.730157,347.67,6.885112,6.16404,11.518076,1,25.439566,27.639848,27.220088,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,
6828.001,348.865073,347.6,6.840172,6.1612,11.494848,1,25.44118,27.650892,27.216405,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
6829.001,348.843513,347.53,6.872579,6.15836,11.221453,1,25.446713,27.651122,27.241724,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
6830.001,348.725934,347.46,6.896153,6.15552,11.097497,1,25.44948,27.64537,27.234589,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
6831.001,348.669699,347.39,6.902171,6.15268,11.069536,1,25.449019,27.640078,27.233438,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
6832.001,348.733491,347.32,6.87661,6.14984,10.98117,1,25.456627,27.641229,27.248629,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,2293.728367,
6833.001,348.683924,347.25,6.819248,6.147,10.768678,1,25.444869,27.626963,27.239883,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
6834,348.601239,347.18,6.833658,6.14416,10.665261,1,25.432418,27.61776,27.232057,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
6835.001,348.588569,347.11,6.80103,6.14132,10.594831,1,25.434955,27.612698,27.227683,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,2293.689827,
6836.001,348.531667,347.04007,6.811133,6.138483,10.453049,1,25.442102,27.623742,27.23666,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
6837.001,348.39252,346.97,6.809973,6.13564,10.353488,1,25.450633,27.605105,27.240803,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
6838,348.341618,346.9,6.796282,6.1328,10.337795,1,25.44533,27.608786,27.233668,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
6839,348.174459,346.83,6.80368,6.12996,10.235333,1,25.443716,27.606255,27.215944,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
6840.001,348.183795,346.76007,6.775855,6.127123,10.251284,1,25.448327,27.590378,27.216635,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
6841.001,348.388964,346.69007,6.783087,6.124283,10.091086,1,25.448558,27.586697,27.206047,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
6842.001,348.302496,346.62,6.865126,6.12144,9.725217,1,25.439566,27.568749,27.203054,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
6843.001,348.055979,346.55,6.759568,6.1186,9.643867,1,25.446944,27.577723,27.199602,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
6844.001,347.980177,346.48,6.879204,6.11576,9.727926,1,25.439335,27.567369,27.203745,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
6845.001,347.985289,346.41,6.918734,6.11292,9.646335,1,25.448327,27.565758,27.200292,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
6846.001,347.79767,346.34,6.839731,6.11008,9.481904,1,25.435185,27.557474,27.187402,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
6847,347.597152,346.27,6.819524,6.10724,9.511385,1,25.428268,27.544588,27.180957,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
6848,347.561583,346.2,6.781596,6.1044,9.56074,1,25.422043,27.542517,27.183719,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
6849.001,347.37862,346.13007,6.741736,6.101563,9.447805,1,25.44118,27.541827,27.201443,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,2293.731056,
6850.001,347.252567,346.06007,6.725891,6.098723,9.4843,1,25.439335,27.5271,27.191545,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
6851.001,347.307257,345.99,6.717886,6.09588,9.468586,1,25.419507,27.510992,27.1973,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
6852.001,347.299698,345.92,6.762329,6.09304,9.27029,1,25.425271,27.509841,27.208349,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
6853.001,347.202323,345.85,6.717941,6.0902,9.129044,1,25.423196,27.493043,27.214103,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
6854.001,347.187872,345.78,6.776352,6.08736,9.076642,1,25.42066,27.481307,27.228374,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
